chrom	win.start	normalized	segmented	CN
chr14	88600	NA	NA	NA
chr14	88800	NA	NA	NA
chr14	89000	NA	NA	NA
chr14	89200	NA	NA	NA
chr14	89400	NA	NA	NA
chr14	89600	NA	NA	NA
chr14	89800	NA	NA	NA
chr14	90000	NA	NA	NA
chr14	90200	NA	NA	NA
chr14	90400	NA	NA	NA
chr14	90600	NA	NA	NA
chr14	90800	NA	NA	NA
chr14	91000	NA	NA	NA
chr14	91200	NA	NA	NA
chr14	91400	NA	NA	NA
chr14	91600	NA	NA	NA
chr14	91800	NA	NA	NA
chr14	92000	NA	NA	NA
chr14	92200	NA	NA	NA
chr14	92400	NA	NA	NA
chr14	92600	NA	NA	NA
chr14	92800	NA	NA	NA
chr14	93000	NA	NA	NA
chr14	93200	NA	NA	NA
chr14	93400	NA	NA	NA
chr14	93600	NA	NA	NA
chr14	93800	NA	NA	NA
chr14	94000	NA	NA	NA
chr14	94200	NA	NA	NA
chr14	94400	NA	NA	NA
chr14	94600	NA	NA	NA
chr14	94800	NA	NA	NA
chr14	95000	NA	NA	NA
chr14	95200	NA	NA	NA
chr14	95400	NA	NA	NA
chr14	95600	NA	NA	NA
chr14	95800	NA	NA	NA
chr14	96000	NA	NA	NA
chr14	96200	NA	NA	NA
chr14	96400	NA	NA	NA
chr14	96600	NA	NA	NA
chr14	96800	NA	NA	NA
chr14	97000	NA	NA	NA
chr14	97200	NA	NA	NA
chr14	97400	NA	NA	NA
chr14	97600	NA	NA	NA
chr14	97800	NA	NA	NA
chr14	98000	NA	NA	NA
chr14	98200	NA	NA	NA
chr14	98400	NA	NA	NA
chr14	98600	NA	NA	NA
chr14	98800	NA	NA	NA
chr14	99000	NA	NA	NA
chr14	99200	NA	NA	NA
chr14	99400	NA	NA	NA
chr14	99600	NA	NA	NA
chr14	99800	NA	NA	NA
chr14	1e+05	NA	NA	NA
chr14	100200	NA	NA	NA
chr14	100400	NA	NA	NA
chr14	100600	NA	NA	NA
chr14	100800	NA	NA	NA
chr14	101000	NA	NA	NA
chr14	101200	NA	NA	NA
chr14	101400	NA	NA	NA
chr14	101600	NA	NA	NA
chr14	101800	NA	NA	NA
chr14	102000	NA	NA	NA
chr14	102200	NA	NA	NA
chr14	102400	NA	NA	NA
chr14	102600	NA	NA	NA
chr14	102800	NA	NA	NA
chr14	103000	NA	NA	NA
chr14	103200	NA	NA	NA
chr14	103400	NA	NA	NA
chr14	103600	NA	NA	NA
chr14	103800	NA	NA	NA
chr14	104000	NA	NA	NA
chr14	104200	NA	NA	NA
chr14	104400	NA	NA	NA
chr14	104600	NA	NA	NA
chr14	104800	NA	NA	NA
chr14	105000	NA	NA	NA
chr14	105200	NA	NA	NA
chr14	105400	NA	NA	NA
chr14	105600	NA	NA	NA
chr14	105800	NA	NA	NA
chr14	106000	NA	NA	NA
chr14	106200	NA	NA	NA
chr14	106400	NA	NA	NA
chr14	106600	NA	NA	NA
chr14	106800	NA	NA	NA
chr14	107000	NA	NA	NA
chr14	107200	NA	NA	NA
chr15	0	2.3769	-0.2384	2
chr15	200	-0.4388	-0.2384	2
chr15	400	1.5566	-0.2384	2
chr15	600	0.5586	-0.2384	2
chr15	800	0.2716	-0.2384	2
chr15	1000	0.2594	-0.2384	2
chr15	1200	-0.3566	-0.2384	2
chr15	1400	-0.0781	-0.2384	2
chr15	1600	0.1049	-0.2384	2
chr15	1800	2.5178	-0.2384	2
chr15	2000	0.5324	-0.2384	2
chr15	2200	0.0203	-0.2384	2
chr15	2400	-0.0216	-0.2384	2
chr15	2600	-0.026	-0.2384	2
chr15	2800	0.0122	-0.2384	2
chr15	3000	0.4869	-0.2384	2
chr15	3200	-0.2122	-0.2384	2
chr15	3400	0.2089	-0.2384	2
chr15	3600	-0.8439	-0.2384	2
chr15	3800	-0.709	-0.2384	2
chr15	4000	-0.8991	-0.2384	2
chr15	4200	-0.7296	-0.2384	2
chr15	4400	0.3485	-0.2384	2
chr15	4600	-0.8427	-0.2384	2
chr15	4800	1.8441	-0.2384	2
chr15	5000	0.7762	-0.2384	2
chr15	5200	-0.6587	-0.2384	2
chr15	5400	-0.2708	-0.2384	2
chr15	5600	-0.7849	-0.2384	2
chr15	5800	-0.7262	-0.2384	2
chr15	6000	-0.8625	-0.2384	2
chr15	6200	-0.7331	-0.2384	2
chr15	6400	-0.6157	-0.2384	2
chr15	6600	-0.4096	-0.2384	2
chr15	6800	-0.8635	-0.2384	2
chr15	7000	-0.5676	-0.2384	2
chr15	7200	-0.717	-0.2384	2
chr15	7400	-0.8414	-0.2384	2
chr15	7600	-0.72	-0.2384	2
chr15	7800	0.0974	-0.2384	2
chr15	8000	1.139	-0.2384	2
chr15	8200	0.2389	-0.2384	2
chr15	8400	0.111	-0.2384	2
chr15	8600	-0.7508	-0.2384	2
chr15	8800	-0.6401	-0.2384	2
chr15	9000	-0.4422	-0.2384	2
chr15	9200	-0.8471	-0.2384	2
chr15	9400	-0.767	-0.2384	2
chr15	9600	0.4162	-0.2384	2
chr15	9800	-0.2244	-0.2384	2
chr15	10000	-0.451	-0.2384	2
chr15	10200	-0.1883	-0.2384	2
chr15	10400	-0.0915	-0.2384	2
chr15	10600	0.2338	-0.2384	2
chr15	10800	1.459	-0.2384	2
chr15	11000	-0.7276	-0.2384	2
chr15	11200	-0.5941	-0.2384	2
chr15	11400	-0.6238	-0.2384	2
chr15	11600	-0.851	-0.2384	2
chr15	11800	-0.6803	-0.2384	2
chr15	12000	-0.4356	-0.2384	2
chr15	12200	-0.2197	-0.2384	2
chr15	12400	-0.3249	-0.2384	2
chr15	12600	-0.2524	-0.2384	2
chr15	12800	0.2759	-0.2384	2
chr15	13000	-0.2636	-0.2384	2
chr15	13200	-0.4709	-0.2384	2
chr15	13400	0.9275	-0.2384	2
chr15	13600	2.1633	-0.2384	2
chr15	13800	0.3541	-0.2384	2
chr15	14000	0.1847	-0.2384	2
chr15	14200	0.7046	-0.2384	2
chr15	14400	-0.4129	-0.2384	2
chr15	14600	0.9029	-0.2384	2
chr15	14800	-0.3189	-0.2384	2
chr15	15000	0.0251	-0.2384	2
chr15	15200	-0.4247	-0.2384	2
chr15	15400	-0.3112	-0.2384	2
chr15	15600	-0.5684	-0.2384	2
chr15	15800	-0.6641	-0.2384	2
chr15	16000	-0.6053	-0.2384	2
chr15	16200	-0.1837	-0.2384	2
chr15	16400	0.2737	-0.2384	2
chr15	16600	-0.1438	-0.2384	2
chr15	16800	-0.462	-0.2384	2
chr15	17000	-0.3719	-0.2384	2
chr15	17200	-0.6532	-0.2384	2
chr15	17400	-0.569	-0.2384	2
chr15	17600	-0.5606	-0.2384	2
chr15	17800	-0.3662	-0.2384	2
chr15	18000	-0.5132	-0.2384	2
chr15	18200	1.315	-0.2384	2
chr15	18400	-0.349	-0.2384	2
chr15	18600	-0.836	-0.2384	2
chr15	18800	-0.67	-0.2384	2
chr15	19000	-0.1514	-0.2384	2
chr15	19200	-0.89	-0.2384	2
chr15	19400	0.6213	-0.2384	2
chr15	19600	0.0531	-0.2384	2
chr15	19800	-0.0647	-0.2384	2
chr15	20000	0.4018	-0.2384	2
chr15	20200	0.7787	-0.2384	2
chr15	20400	0.261	-0.2384	2
chr15	20600	0.9273	-0.2384	2
chr15	20800	-0.0036	-0.2384	2
chr15	21000	-0.3591	-0.2384	2
chr15	21200	0.2195	-0.2384	2
chr15	21400	0.5268	-0.2384	2
chr15	21600	1.8595	-0.2384	2
chr15	21800	0.1357	-0.2384	2
chr15	22000	1.3566	1.9648	5
chr15	22200	1.8265	1.9648	5
chr15	22400	2.6862	1.9648	5
chr15	22600	1.9648	1.9648	5
chr15	22800	0.1944	1.9648	5
chr15	23000	0.8883	1.9648	5
chr15	23200	2.3636	1.9648	5
chr15	23400	5.1863	1.9648	5
chr15	23600	2.2329	1.9648	5
chr15	23800	-0.5764	-0.5608	2
chr15	24000	-0.5444	-0.5608	2
chr15	24200	-0.3214	-0.5608	2
chr15	24400	1.1748	-0.5608	2
chr15	24600	-0.1315	-0.5608	2
chr15	24800	0.7102	-0.5608	2
chr15	25000	0.993	-0.5608	2
chr15	25200	-0.213	-0.5608	2
chr15	25400	-0.3273	-0.5608	2
chr15	25600	-0.836	-0.5608	2
chr15	25800	-0.6983	-0.5608	2
chr15	26000	-0.8005	-0.5608	2
chr15	26200	-0.6019	-0.5608	2
chr15	26400	-0.5825	-0.5608	2
chr15	26600	-0.6732	-0.5608	2
chr15	26800	-0.5183	-0.5608	2
chr15	27000	-0.5608	-0.5608	2
chr15	27200	-0.7978	-0.5608	2
chr15	27400	-0.6905	-0.5608	2
chr15	27600	0.2344	-0.5608	2
chr15	27800	-0.6459	-0.5608	2
chr15	28000	2.5638	2.59655	6
chr15	28200	2.6293	2.59655	6
chr15	28400	0.182	-0.2349	2
chr15	28600	2.0088	-0.2349	2
chr15	28800	0.2196	-0.2349	2
chr15	29000	0.8509	-0.2349	2
chr15	29200	-0.1434	-0.2349	2
chr15	29400	0.3009	-0.2349	2
chr15	29600	0.8978	-0.2349	2
chr15	29800	0.4371	-0.2349	2
chr15	30000	0.5814	-0.2349	2
chr15	30200	-0.2387	-0.2349	2
chr15	30400	0.6346	-0.2349	2
chr15	30600	-0.6312	-0.2349	2
chr15	30800	-0.4776	-0.2349	2
chr15	31000	-0.6233	-0.2349	2
chr15	31200	0.1742	-0.2349	2
chr15	31400	0.0031	-0.2349	2
chr15	31600	0.134	-0.2349	2
chr15	31800	-0.4621	-0.2349	2
chr15	32000	0.2877	-0.2349	2
chr15	32200	0.7755	-0.2349	2
chr15	32400	-0.2126	-0.2349	2
chr15	32600	-0.5946	-0.2349	2
chr15	32800	-0.6074	-0.2349	2
chr15	33000	-0.8686	-0.2349	2
chr15	33200	-0.8104	-0.2349	2
chr15	33400	-0.1936	-0.2349	2
chr15	33600	-0.4482	-0.2349	2
chr15	33800	0.0912	-0.2349	2
chr15	34000	-0.2956	-0.2349	2
chr15	34200	-0.5497	-0.2349	2
chr15	34400	-0.3192	-0.2349	2
chr15	34600	-0.5413	-0.2349	2
chr15	34800	-0.5258	-0.2349	2
chr15	35000	-0.3775	-0.2349	2
chr15	35200	-0.0968	-0.2349	2
chr15	35400	-0.0373	-0.2349	2
chr15	35600	-0.3861	-0.2349	2
chr15	35800	0.3227	-0.2349	2
chr15	36000	-0.5596	-0.2349	2
chr15	36200	0.8227	-0.2349	2
chr15	36400	-0.1997	-0.2349	2
chr15	36600	-0.7129	-0.2349	2
chr15	36800	-0.2059	-0.2349	2
chr15	37000	0.0544	-0.2349	2
chr15	37200	-0.3387	-0.2349	2
chr15	37400	-0.0197	-0.2349	2
chr15	37600	-0.7221	-0.2349	2
chr15	37800	-0.3063	-0.2349	2
chr15	38000	-0.677	-0.2349	2
chr15	38200	-0.7849	-0.2349	2
chr15	38400	0.3452	-0.2349	2
chr15	38600	0.414	-0.2349	2
chr15	38800	0.6548	-0.2349	2
chr15	39000	0.5209	-0.2349	2
chr15	39200	-0.6203	-0.2349	2
chr15	39400	0.1943	-0.2349	2
chr15	39600	-0.6532	-0.2349	2
chr15	39800	-0.6152	-0.2349	2
chr15	40000	-0.7023	-0.2349	2
chr15	40200	0.1051	-0.2349	2
chr15	40400	-0.4301	-0.2349	2
chr15	40600	-0.8538	-0.2349	2
chr15	40800	-0.8654	-0.2349	2
chr15	41000	-0.7026	-0.2349	2
chr15	41200	-0.8269	-0.2349	2
chr15	41400	-0.7791	-0.2349	2
chr15	41600	-0.3094	-0.2349	2
chr15	41800	0.5939	-0.2349	2
chr15	42000	0.0721	-0.2349	2
chr15	42200	-0.8569	-0.2349	2
chr15	42400	-0.1259	-0.2349	2
chr15	42600	0.3962	-0.2349	2
chr15	42800	-0.3033	-0.2349	2
chr15	43000	0.0218	-0.2349	2
chr15	43200	-0.5484	-0.2349	2
chr15	43400	5.3784	-0.2349	2
chr15	43600	-0.2062	-0.2349	2
chr15	43800	-0.2658	-0.2349	2
chr15	44000	0.3576	-0.2349	2
chr15	44200	-0.0251	-0.2349	2
chr15	44400	0.3862	-0.2349	2
chr15	44600	-0.1847	-0.2349	2
chr15	44800	0.0727	-0.2349	2
chr15	45000	0.2744	-0.2349	2
chr15	45200	0.0515	-0.2349	2
chr15	45400	1.826	-0.2349	2
chr15	45600	-0.1276	-0.2349	2
chr15	45800	-0.3613	-0.2349	2
chr15	46000	-0.6809	-0.2349	2
chr15	46200	0.5981	-0.2349	2
chr15	46400	-0.5151	-0.2349	2
chr15	46600	-0.6162	-0.2349	2
chr15	46800	-0.6331	-0.2349	2
chr15	47000	-0.2077	-0.2349	2
chr15	47200	0.2333	-0.2349	2
chr15	47400	0.012	-0.2349	2
chr15	47600	-0.1117	-0.2349	2
chr15	47800	-0.5644	-0.2349	2
chr15	48000	-0.1466	-0.2349	2
chr15	48200	-0.0901	-0.2349	2
chr15	48400	-0.7583	-0.2349	2
chr15	48600	-0.0988	-0.2349	2
chr15	48800	-0.3615	-0.2349	2
chr15	49000	-0.6965	-0.2349	2
chr15	49200	0.0689	-0.2349	2
chr15	49400	-0.7381	-0.2349	2
chr15	49600	-0.7407	-0.2349	2
chr15	49800	-0.2289	-0.2349	2
chr15	50000	-0.7547	-0.2349	2
chr15	50200	-0.7934	-0.2349	2
chr15	50400	-0.5159	-0.2349	2
chr15	50600	-0.0545	-0.2349	2
chr15	50800	-0.1948	-0.2349	2
chr15	51000	-0.5261	-0.2349	2
chr15	51200	-0.7162	-0.2349	2
chr15	51400	-0.6681	-0.2349	2
chr15	51600	0.8533	-0.2349	2
chr15	51800	-0.0205	-0.2349	2
chr15	52000	0.3516	-0.2349	2
chr15	52200	-0.1128	-0.2349	2
chr15	52400	0.2553	-0.2349	2
chr15	52600	-0.2037	-0.2349	2
chr15	52800	-0.755	-0.2349	2
chr15	53000	1.7676	-0.2349	2
chr15	53200	-0.5809	-0.2349	2
chr15	53400	-0.2951	-0.2349	2
chr15	53600	-0.307	-0.2349	2
chr15	53800	0.4902	-0.2349	2
chr15	54000	0.3431	-0.2349	2
chr15	54200	0.0533	-0.2349	2
chr15	54400	0.0864	-0.2349	2
chr15	54600	0.7236	-0.2349	2
chr15	54800	-0.44	-0.2349	2
chr15	55000	0.1917	-0.2349	2
chr15	55200	0.5482	-0.2349	2
chr15	55400	-0.0365	-0.2349	2
chr15	55600	-0.1761	-0.2349	2
chr15	55800	-0.3818	-0.2349	2
chr15	56000	-0.405	-0.2349	2
chr15	56200	-0.4841	-0.2349	2
chr15	56400	-0.3139	-0.2349	2
chr15	56600	0.7922	-0.2349	2
chr15	56800	-0.4388	-0.2349	2
chr15	57000	2.5024	-0.2349	2
chr15	57200	-0.5428	-0.2349	2
chr15	57400	-0.4205	-0.2349	2
chr15	57600	-0.5971	-0.2349	2
chr15	57800	0.0508	-0.2349	2
chr15	58000	0.2838	-0.2349	2
chr15	58200	-0.5203	-0.2349	2
chr15	58400	-0.0632	-0.2349	2
chr15	58600	-0.5021	-0.2349	2
chr15	58800	0.0747	-0.2349	2
chr15	59000	-0.4045	-0.2349	2
chr15	59200	-0.0017	-0.2349	2
chr15	59400	-0.4487	-0.2349	2
chr15	59600	-0.3289	-0.2349	2
chr15	59800	-0.5085	-0.2349	2
chr15	60000	-0.4242	-0.2349	2
chr15	60200	-0.6199	-0.2349	2
chr15	60400	-0.3065	-0.2349	2
chr15	60600	-0.3339	-0.2349	2
chr15	60800	0.0931	-0.2349	2
chr15	61000	0.5863	-0.2349	2
chr15	61200	0.5706	-0.2349	2
chr15	61400	-0.7384	-0.2349	2
chr15	61600	-0.7783	-0.2349	2
chr15	61800	-0.4368	-0.2349	2
chr15	62000	-0.1922	-0.2349	2
chr15	62200	-0.8017	-0.2349	2
chr15	62400	-0.6589	-0.2349	2
chr15	62600	-0.7079	-0.2349	2
chr15	62800	0.3989	-0.2349	2
chr15	63000	-0.0602	-0.2349	2
chr15	63200	-0.3151	-0.2349	2
chr15	63400	-0.0737	-0.2349	2
chr15	63600	-0.7567	-0.2349	2
chr15	63800	-0.5153	-0.2349	2
chr15	64000	-0.2349	-0.2349	2
chr15	64200	1.2542	-0.2349	2
chr15	64400	-0.5127	-0.2349	2
chr15	64600	0.0281	-0.2349	2
chr15	64800	0.4005	-0.2349	2
chr15	65000	0.1464	-0.2349	2
chr15	65200	-0.3894	-0.2349	2
chr15	65400	-0.8615	-0.2349	2
chr15	65600	0.9983	-0.2349	2
chr15	65800	-0.1649	-0.2349	2
chr15	66000	-0.8249	-0.2349	2
chr15	66200	-0.5652	-0.2349	2
chr15	66400	-0.0593	-0.2349	2
chr15	66600	-0.5218	-0.2349	2
chr15	66800	-0.5095	-0.2349	2
chr15	67000	-0.6881	-0.2349	2
chr15	67200	-0.4998	-0.2349	2
chr15	67400	-0.5648	-0.2349	2
chr15	67600	-0.8363	-0.2349	2
chr15	67800	-0.8939	-0.2349	2
chr15	68000	-0.6574	-0.2349	2
chr15	68200	-0.6157	-0.2349	2
chr15	68400	-0.8476	-0.2349	2
chr15	68600	-0.1455	-0.2349	2
chr15	68800	-0.3474	-0.2349	2
chr15	69000	0.1027	-0.2349	2
chr15	69200	-0.1381	-0.2349	2
chr15	69400	-0.1302	-0.2349	2
chr15	69600	0.5547	-0.2349	2
chr15	69800	0.2789	-0.2349	2
chr15	70000	-0.4227	-0.2349	2
chr15	70200	0.5065	-0.2349	2
chr15	70400	0.6185	-0.2349	2
chr15	70600	0.634	-0.2349	2
chr15	70800	-0.5711	-0.2349	2
chr15	71000	1.5956	-0.2349	2
chr15	71200	-0.4817	-0.2349	2
chr15	71400	-0.4306	-0.62695	2
chr15	71600	-0.7672	-0.62695	2
chr15	71800	-0.6949	-0.62695	2
chr15	72000	-0.6239	-0.62695	2
chr15	72200	-0.3975	-0.62695	2
chr15	72400	-0.6167	-0.62695	2
chr15	72600	-0.6192	-0.62695	2
chr15	72800	-0.5523	-0.62695	2
chr15	73000	0.0076	-0.62695	2
chr15	73200	-0.6238	-0.62695	2
chr15	73400	-0.7637	-0.62695	2
chr15	73600	-0.7615	-0.62695	2
chr15	73800	-0.6688	-0.62695	2
chr15	74000	-0.4958	-0.62695	2
chr15	74200	-0.6002	-0.62695	2
chr15	74400	0.4737	-0.62695	2
chr15	74600	-0.5483	-0.62695	2
chr15	74800	-0.6972	-0.62695	2
chr15	75000	-0.555	-0.62695	2
chr15	75200	-0.5118	-0.62695	2
chr15	75400	-0.6759	-0.62695	2
chr15	75600	-0.7686	-0.62695	2
chr15	75800	-0.5791	-0.62695	2
chr15	76000	-0.8053	-0.62695	2
chr15	76200	-0.7614	-0.62695	2
chr15	76400	-0.6587	-0.62695	2
chr15	76600	-0.7957	-0.62695	2
chr15	76800	-0.5408	-0.62695	2
chr15	77000	-0.8119	-0.62695	2
chr15	77200	-0.666	-0.62695	2
chr15	77400	-0.4372	-0.62695	2
chr15	77600	-0.4067	-0.62695	2
chr15	77800	-0.6818	-0.62695	2
chr15	78000	-0.7017	-0.62695	2
chr15	78200	-0.8598	-0.62695	2
chr15	78400	-0.7708	-0.62695	2
chr15	78600	-0.783	-0.62695	2
chr15	78800	-0.7345	-0.62695	2
chr15	79000	-0.0251	-0.62695	2
chr15	79200	0.229	-0.62695	2
chr15	79400	-0.7482	-0.62695	2
chr15	79600	-0.8551	-0.62695	2
chr15	79800	0.4917	-0.62695	2
chr15	80000	-0.63	-0.62695	2
chr15	80200	-0.5847	-0.62695	2
chr15	80400	-0.6334	-0.62695	2
chr15	80600	-0.191	-0.62695	2
chr15	80800	-0.9069	-0.62695	2
chr15	81000	0.4057	-0.62695	2
chr15	81200	-0.3945	-0.62695	2
chr15	81400	-0.1385	-0.62695	2
chr15	81600	-0.6745	-0.62695	2
chr15	81800	0.6197	-0.62695	2
chr15	82000	-0.8027	-0.62695	2
chr15	82200	NA	NA	NA
chr15	82400	NA	NA	NA
chr15	82600	NA	NA	NA
chr15	82800	NA	NA	NA
chr15	83000	NA	NA	NA
chr15	83200	NA	NA	NA
chr15	83400	NA	NA	NA
chr15	83600	NA	NA	NA
chr15	83800	NA	NA	NA
chr15	84000	NA	NA	NA
chr15	84200	NA	NA	NA
chr15	84400	NA	NA	NA
chr15	84600	NA	NA	NA
chr15	84800	NA	NA	NA
chr15	85000	NA	NA	NA
chr15	85200	NA	NA	NA
chr15	85400	NA	NA	NA
chr15	85600	NA	NA	NA
chr15	85800	NA	NA	NA
chr15	86000	NA	NA	NA
chr15	86200	NA	NA	NA
chr15	86400	NA	NA	NA
chr15	86600	NA	NA	NA
chr15	86800	NA	NA	NA
chr15	87000	NA	NA	NA
chr15	87200	NA	NA	NA
chr15	87400	NA	NA	NA
chr15	87600	NA	NA	NA
chr15	87800	NA	NA	NA
chr15	88000	NA	NA	NA
chr15	88200	NA	NA	NA
chr15	88400	NA	NA	NA
chr15	88600	NA	NA	NA
chr15	88800	NA	NA	NA
chr15	89000	NA	NA	NA
chr15	89200	NA	NA	NA
chr15	89400	NA	NA	NA
chr15	89600	NA	NA	NA
chr15	89800	NA	NA	NA
chr15	90000	NA	NA	NA
chr15	90200	NA	NA	NA
chr15	90400	NA	NA	NA
chr15	90600	NA	NA	NA
chr15	90800	NA	NA	NA
chr15	91000	NA	NA	NA
chr15	91200	NA	NA	NA
chr15	91400	NA	NA	NA
chr15	91600	NA	NA	NA
chr15	91800	NA	NA	NA
chr15	92000	NA	NA	NA
chr15	92200	NA	NA	NA
chr15	92400	NA	NA	NA
chr15	92600	NA	NA	NA
chr15	92800	NA	NA	NA
chr15	93000	NA	NA	NA
chr15	93200	NA	NA	NA
chr15	93400	NA	NA	NA
chr15	93600	NA	NA	NA
chr15	93800	NA	NA	NA
chr15	94000	NA	NA	NA
chr15	94200	NA	NA	NA
chr15	94400	NA	NA	NA
chr15	94600	NA	NA	NA
chr15	94800	NA	NA	NA
chr15	95000	NA	NA	NA
chr15	95200	NA	NA	NA
chr15	95400	NA	NA	NA
chr15	95600	NA	NA	NA
chr15	95800	NA	NA	NA
chr15	96000	NA	NA	NA
chr15	96200	NA	NA	NA
chr15	96400	NA	NA	NA
chr15	96600	NA	NA	NA
chr15	96800	NA	NA	NA
chr15	97000	NA	NA	NA
chr15	97200	NA	NA	NA
chr15	97400	NA	NA	NA
chr15	97600	NA	NA	NA
chr15	97800	NA	NA	NA
chr15	98000	NA	NA	NA
chr15	98200	NA	NA	NA
chr15	98400	NA	NA	NA
chr15	98600	NA	NA	NA
chr15	98800	NA	NA	NA
chr15	99000	NA	NA	NA
chr15	99200	NA	NA	NA
chr15	99400	NA	NA	NA
chr15	99600	NA	NA	NA
chr15	99800	NA	NA	NA
chr15	1e+05	NA	NA	NA
chr15	100200	NA	NA	NA
chr15	100400	NA	NA	NA
chr15	100600	NA	NA	NA
chr15	100800	NA	NA	NA
chr15	101000	NA	NA	NA
chr15	101200	NA	NA	NA
chr15	101400	NA	NA	NA
chr15	101600	NA	NA	NA
chr15	101800	NA	NA	NA
chr15	102000	NA	NA	NA
chr15	102200	NA	NA	NA
chr15	102400	NA	NA	NA
chr16	0	0.4897	0.4214	3
chr16	200	-0.0557	0.4214	3
chr16	400	1.0511	0.4214	3
chr16	600	0.1395	0.4214	3
chr16	800	-0.6636	0.4214	3
chr16	1000	0.1387	0.4214	3
chr16	1200	0.5451	0.4214	3
chr16	1400	0.4153	0.4214	3
chr16	1600	0.4275	0.4214	3
chr16	1800	0.7855	0.4214	3
chr16	2000	0.9288	0.4214	3
chr16	2200	0.1647	0.4214	3
chr16	2400	0.9053	0.4214	3
chr16	2600	0.9959	0.4214	3
chr16	2800	0.8477	0.4214	3
chr16	3000	0.254	0.4214	3
chr16	3200	0.5578	0.4214	3
chr16	3400	0.818	0.4214	3
chr16	3600	-0.1807	0.4214	3
chr16	3800	-0.2304	0.4214	3
chr16	4000	-0.1722	0.4214	3
chr16	4200	0.0888	0.4214	3
chr16	4400	0.2925	0.4214	3
chr16	4600	1.0189	0.4214	3
chr16	4800	-0.1589	-0.58715	2
chr16	5000	-0.8064	-0.58715	2
chr16	5200	-0.7312	-0.58715	2
chr16	5400	-0.7373	-0.58715	2
chr16	5600	-0.8096	-0.58715	2
chr16	5800	-0.839	-0.58715	2
chr16	6000	-0.7659	-0.58715	2
chr16	6200	-0.7719	-0.58715	2
chr16	6400	-0.7411	-0.58715	2
chr16	6600	-0.7897	-0.58715	2
chr16	6800	-0.6951	-0.58715	2
chr16	7000	-0.8517	-0.58715	2
chr16	7200	-0.6943	-0.58715	2
chr16	7400	-0.1568	-0.58715	2
chr16	7600	-0.7445	-0.58715	2
chr16	7800	-0.7275	-0.58715	2
chr16	8000	-0.6979	-0.58715	2
chr16	8200	-0.5985	-0.58715	2
chr16	8400	-0.4992	-0.58715	2
chr16	8600	0.0356	-0.58715	2
chr16	8800	-0.5914	-0.58715	2
chr16	9000	-0.7539	-0.58715	2
chr16	9200	-0.7821	-0.58715	2
chr16	9400	-0.7852	-0.58715	2
chr16	9600	0.2603	-0.58715	2
chr16	9800	-0.6838	-0.58715	2
chr16	10000	-0.7259	-0.58715	2
chr16	10200	-0.5829	-0.58715	2
chr16	10400	-0.415	-0.58715	2
chr16	10600	0.0417	-0.58715	2
chr16	10800	-0.0289	-0.58715	2
chr16	11000	-0.3621	-0.58715	2
chr16	11200	-0.5781	-0.58715	2
chr16	11400	-0.4535	-0.58715	2
chr16	11600	-0.0771	-0.58715	2
chr16	11800	0.0148	-0.58715	2
chr16	12000	-0.3393	-0.58715	2
chr16	12200	-0.694	-0.58715	2
chr16	12400	-0.5185	-0.58715	2
chr16	12600	-0.582	-0.58715	2
chr16	12800	-0.6942	-0.58715	2
chr16	13000	-0.5339	-0.58715	2
chr16	13200	-0.7762	-0.58715	2
chr16	13400	-0.7149	-0.58715	2
chr16	13600	-0.7617	-0.58715	2
chr16	13800	-0.4417	-0.58715	2
chr16	14000	0.559	-0.58715	2
chr16	14200	-0.7543	-0.58715	2
chr16	14400	-0.154	-0.58715	2
chr16	14600	-0.2088	-0.58715	2
chr16	14800	-0.2031	-0.58715	2
chr16	15000	-0.8419	-0.58715	2
chr16	15200	-0.5819	-0.58715	2
chr16	15400	0.3529	-0.58715	2
chr16	15600	0.4785	-0.58715	2
chr16	15800	-0.2519	-0.58715	2
chr16	16000	0.3787	-0.58715	2
chr16	16200	-0.7683	-0.58715	2
chr16	16400	-0.6441	-0.58715	2
chr16	16600	-0.8073	-0.58715	2
chr16	16800	-0.7328	-0.58715	2
chr16	17000	-0.3789	-0.58715	2
chr16	17200	-0.7438	-0.58715	2
chr16	17400	-0.7727	-0.58715	2
chr16	17600	-0.8679	-0.58715	2
chr16	17800	-0.8482	-0.58715	2
chr16	18000	-0.7594	-0.58715	2
chr16	18200	-0.387	-0.58715	2
chr16	18400	-0.5679	-0.58715	2
chr16	18600	0.1627	-0.58715	2
chr16	18800	3e-04	-0.58715	2
chr16	19000	-0.544	-0.58715	2
chr16	19200	0.5056	-0.58715	2
chr16	19400	0.1327	-0.58715	2
chr16	19600	-0.3697	-0.58715	2
chr16	19800	-0.4486	-0.58715	2
chr16	20000	0.5874	1.0456	4
chr16	20200	1.119	1.0456	4
chr16	20400	0.9651	1.0456	4
chr16	20600	1.2091	1.0456	4
chr16	20800	1.0456	1.0456	4
chr16	21000	0.1905	-0.35025	2
chr16	21200	-0.1859	-0.35025	2
chr16	21400	0.2118	-0.35025	2
chr16	21600	-0.1166	-0.35025	2
chr16	21800	0.7227	-0.35025	2
chr16	22000	0.425	-0.35025	2
chr16	22200	-0.0488	-0.35025	2
chr16	22400	-0.3312	-0.35025	2
chr16	22600	-0.4918	-0.35025	2
chr16	22800	0.1045	-0.35025	2
chr16	23000	0.0322	-0.35025	2
chr16	23200	0.4384	-0.35025	2
chr16	23400	0.7565	-0.35025	2
